ccode,country,year,etype2,etype3,timing,timing_tri,sche_date,held_date,termlength,binary_system_cp,reason,need2fix,should be zero given timing =3,"shoud be zero; just ""reason"" is empty"
380,Sweden,1991,parliament,LH,1,0,1991-09-15,1991-09-15,3,parliamentarism,0,0,,
380,Sweden,1994,parliament,LH,1,0,1994-09-18,1994-09-18,4,parliamentarism,0,0,,
380,Sweden,1998,parliament,LH,1,0,1998-09-20,1998-09-20,4,parliamentarism,0,0,,
380,Sweden,2002,parliament,LH,1,0,2002-09-15,2002-09-15,4,parliamentarism,0,0,,
380,Sweden,2006,parliament,LH,1,0,2006-09-17,2006-09-17,4,parliamentarism,0,0,,
380,Sweden,2010,parliament,LH,1,0,2010-09-19,2010-09-19,4,parliamentarism,0,0,,
380,Sweden,2014,parliament,LH,1,0,2014-09-14,2014-09-14,4,parliamentarism,0,0,,
380,Sweden,2018,parliament,LH,1,0,2018-09-09,2018-09-09,4,parliamentarism,0,0,,
380,Sweden,2022,parliament,LH,1,0,2022-09-11,2022-09-11,4,parliamentarism,0,0,,
385,Norway,1945,parliament,LH,3,NA,NA,1945-10-08,4,parliamentarism,4,1,0,
385,Norway,1949,parliament,LH,1,0,1949-10-10,1949-10-10,4,parliamentarism,0,0,,
385,Norway,1953,parliament,LH,1,0,1953-10-12,1953-10-12,4,parliamentarism,0,0,,
385,Norway,1957,parliament,LH,1,0,1957-10-07,1957-10-07,4,parliamentarism,0,0,,
385,Norway,1961,parliament,LH,1,0,1961-09-11,1961-09-11,4,parliamentarism,0,0,,
385,Norway,1965,parliament,LH,1,0,1965-09-12,1965-09-12,4,parliamentarism,0,0,,
385,Norway,1969,parliament,LH,1,0,1969-09-07,1969-09-07,4,parliamentarism,0,0,,
385,Norway,1973,parliament,LH,1,0,1973-09-09,1973-09-09,4,parliamentarism,0,0,,
385,Norway,1977,parliament,LH,1,0,1977-09-11,1977-09-11,4,parliamentarism,0,0,,
385,Norway,1981,parliament,LH,1,0,1981-09-13,1981-09-13,4,parliamentarism,0,0,,
385,Norway,1985,parliament,LH,1,0,1985-09-08,1985-09-08,4,parliamentarism,0,0,,
385,Norway,1989,parliament,LH,1,0,1989-09-10,1989-09-10,4,parliamentarism,0,0,,
385,Norway,1993,parliament,LH,1,0,1993-09-12,1993-09-12,4,parliamentarism,0,0,,
385,Norway,1997,parliament,LH,1,0,1997-09-15,1997-09-15,4,parliamentarism,0,0,,
385,Norway,2001,parliament,LH,1,0,2001-09-10,2001-09-10,4,parliamentarism,0,0,,
385,Norway,2005,parliament,LH,1,0,2005-09-12,2005-09-12,4,parliamentarism,0,0,,
385,Norway,2009,parliament,LH,1,0,2009-09-14,2009-09-14,4,parliamentarism,0,0,,
385,Norway,2013,parliament,LH,1,0,2013-09-08,2013-09-08,4,parliamentarism,0,0,,
385,Norway,2017,parliament,LH,1,0,2017-09-11,2017-09-11,4,parliamentarism,0,0,,
385,Norway,2021,parliament,LH,1,0,2021-09-13,2021-09-13,4,parliamentarism,0,0,,
390,Denmark,1945,parliament,LH,1,0,1945-10-30,1945-10-30,3,parliamentarism,0,0,,
390,Denmark,1947,parliament,LH,1,0,1947-10-28,1947-10-28,3,parliamentarism,0,0,,
390,Denmark,1950,parliament,LH,1,0,1950-09-05,1950-09-05,3,parliamentarism,0,0,,
390,Denmark,1953,parliament,LH,1,0,1953-04-21,1953-04-21,4,parliamentarism,0,0,,
390,Denmark,1957,parliament,LH,1,0,1957-05-14,1957-05-14,4,parliamentarism,0,0,,
390,Denmark,1960,parliament,LH,2,-1,1961-05-14,1960-11-15,4,parliamentarism,5,0,,
390,Denmark,1964,parliament,LH,1,0,1964-09-22,1964-09-22,4,parliamentarism,0,0,,
390,Denmark,1966,parliament,LH,2,-1,1968-09-22,1966-11-22,4,parliamentarism,5,0,,
390,Denmark,1968,parliament,LH,2,-1,1970-11-22,1968-01-23,4,parliamentarism,5,0,,
390,Denmark,1971,parliament,LH,2,-1,1972-01-23,1971-09-21,4,parliamentarism,5,0,,
390,Denmark,1973,parliament,LH,2,-1,1975-09-21,1973-12-04,4,parliamentarism,5,0,,
390,Denmark,1975,parliament,LH,2,-1,1977-12-04,1975-01-09,4,parliamentarism,5,0,,
390,Denmark,1977,parliament,LH,2,-1,1979-01-09,1977-02-15,4,parliamentarism,5,0,,
390,Denmark,1979,parliament,LH,2,-1,1981-02-15,1979-10-23,4,parliamentarism,5,0,,
390,Denmark,1981,parliament,LH,2,-1,1983-10-23,1981-12-08,4,parliamentarism,5,0,,
390,Denmark,1984,parliament,LH,2,-1,1985-12-08,1984-01-10,4,parliamentarism,5,0,,
390,Denmark,1987,parliament,LH,2,-1,1988-01-10,1987-09-08,4,parliamentarism,5,0,,
390,Denmark,1988,parliament,LH,2,-1,1991-09-08,1988-05-10,4,parliamentarism,5,0,,
390,Denmark,1990,parliament,LH,2,-1,1992-05-10,1990-12-12,4,parliamentarism,5,0,,
390,Denmark,1994,parliament,LH,2,-1,1994-12-12,1994-09-21,4,parliamentarism,5,0,,
390,Denmark,1998,parliament,LH,1,0,1998-03-11,1998-03-11,4,parliamentarism,0,0,,
390,Denmark,2001,parliament,LH,2,-1,2002-03-11,2001-11-20,4,parliamentarism,5,0,,
390,Denmark,2005,parliament,LH,2,-1,2005-11-20,2005-02-08,4,parliamentarism,5,0,,
390,Denmark,2007,parliament,LH,2,-1,2009-02-08,2007-11-13,4,parliamentarism,5,0,,
390,Denmark,2011,parliament,LH,1,0,2011-09-15,2011-09-15,4,parliamentarism,0,0,,
390,Denmark,2015,parliament,LH,1,0,2015-06-18,2015-06-18,4,parliamentarism,0,0,,
390,Denmark,2019,parliament,LH,1,0,2019-06-05,2019-06-05,4,parliamentarism,0,0,,
390,Denmark,2022,parliament,LH,2,-1,2023-06-05,2022-11-01,4,parliamentarism,5,0,,
395,Iceland,1946,parliament,LH,2,-1,1946-10-18,1946-06-30,4,parliamentarism,NA,1,,0
395,Iceland,1949,parliament,LH,2,-1,1950-06-30,1949-10-23,4,parliamentarism,5,0,,
395,Iceland,1953,parliament,LH,2,-1,1953-10-23,1953-06-28,4,parliamentarism,5,0,,
395,Iceland,1956,parliament,LH,2,-1,1957-06-28,1956-06-24,4,parliamentarism,5,0,,
395,Iceland,1959,parliament,LH,2,-1,1960-06-24,1959-06-28,4,parliamentarism,5,0,,
395,Iceland,1963,parliament,LH,1,0,1963-06-09,1963-06-09,4,parliamentarism,0,0,,
395,Iceland,1967,parliament,LH,1,0,1967-06-11,1967-06-11,4,parliamentarism,0,0,,
395,Iceland,1971,parliament,LH,1,0,1971-06-13,1971-06-13,4,parliamentarism,0,0,,
395,Iceland,1974,parliament,LH,2,-1,1975-06-13,1974-06-30,4,parliamentarism,5,0,,
395,Iceland,1978,parliament,LH,1,0,1978-06-25,1978-06-25,4,parliamentarism,0,0,,
395,Iceland,1979,parliament,LH,2,-1,1982-06-25,1979-12-02,4,parliamentarism,5,0,,
395,Iceland,1983,parliament,LH,1,0,1983-04-23,1983-04-23,4,parliamentarism,0,0,,
395,Iceland,1987,parliament,LH,1,0,1987-04-25,1987-04-25,4,parliamentarism,0,0,,
395,Iceland,1991,parliament,LH,1,0,1991-04-20,1991-04-20,4,parliamentarism,0,0,,
395,Iceland,1995,parliament,LH,1,0,1995-04-08,1995-04-08,4,parliamentarism,0,0,,
395,Iceland,1999,parliament,LH,1,0,1999-05-08,1999-05-08,4,parliamentarism,0,0,,
395,Iceland,2003,parliament,LH,1,0,2003-05-10,2003-05-10,4,parliamentarism,0,0,,
395,Iceland,2007,parliament,LH,1,0,2007-05-12,2007-05-12,4,parliamentarism,0,0,,
395,Iceland,2009,parliament,LH,2,-1,2011-05-12,2009-04-25,4,parliamentarism,5,0,,
395,Iceland,2013,parliament,LH,1,0,2013-04-27,2013-04-27,4,parliamentarism,0,0,,
395,Iceland,2016,parliament,LH,2,-1,2017-04-27,2016-10-29,4,parliamentarism,5,0,,
395,Iceland,2017,parliament,LH,1,0,2017-10-28,2017-10-28,4,parliamentarism,0,0,,
395,Iceland,2021,parliament,LH,2,-1,2021-10-28,2021-09-25,4,presidentialism,NA,1,,0
395,Iceland,1952,president,President,3,NA,NA,1952-06-29,4,parliamentarism,NA,1,0,0
395,Iceland,1968,president,President,1,0,1968-06-30,1968-06-30,4,parliamentarism,0,0,,
395,Iceland,1980,president,President,1,0,1980-06-29,1980-06-29,4,parliamentarism,0,0,,
395,Iceland,1988,president,President,1,0,1988-06-25,1988-06-25,4,parliamentarism,0,0,,
395,Iceland,1996,president,President,1,0,1996-06-29,1996-06-29,4,parliamentarism,0,0,,
395,Iceland,2004,president,President,1,0,2004-06-26,2004-06-26,4,parliamentarism,0,0,,
395,Iceland,2012,president,President,1,0,2012-06-30,2012-06-30,4,parliamentarism,0,0,,
395,Iceland,2016,president,President,1,0,2016-06-25,2016-06-25,4,parliamentarism,0,0,,
395,Iceland,2020,president,President,1,0,2020-06-27,2020-06-27,4,parliamentarism,0,0,,
404,Guinea-Bissau,1994,parliament,LH,3,NA,NA,1994-07-03,4,presidentialism,NA,1,0,0
404,Guinea-Bissau,1999,parliament,LH,2,1,1998-07-03,1999-11-28,4,presidentialism,1,0,,
404,Guinea-Bissau,2004,parliament,LH,2,1,2003-11-28,2004-03-28,4,presidentialism,1,0,,
404,Guinea-Bissau,2008,parliament,LH,1,0,2008-11-16,2008-11-16,4,presidentialism,0,0,,
404,Guinea-Bissau,2014,parliament,LH,1,0,2014-04-13,2014-04-13,4,presidentialism,0,0,,
404,Guinea-Bissau,2019,parliament,LH,2,1,2018-11-18,2019-03-10,4,presidentialism,5,0,,
404,Guinea-Bissau,1994,president,President,3,NA,NA,1994-07-03,5,presidentialism,NA,1,0,0
404,Guinea-Bissau,1999,president,President,1,0,1999-11-28,1999-11-28,5,presidentialism,0,0,,
404,Guinea-Bissau,2005,president,President,3,NA,NA,2005-06-19,5,presidentialism,NA,1,0,0
404,Guinea-Bissau,2009,president,President,2,-1,2010-06-19,2009-06-28,5,presidentialism,2,0,,
404,Guinea-Bissau,2012,president,President,2,-1,2014-06-28,2012-03-18,5,presidentialism,3,0,,
404,Guinea-Bissau,2014,president,President,1,0,2014-04-13,2014-04-13,5,presidentialism,0,0,,
404,Guinea-Bissau,2019,president,President,1,0,2019-11-24,2019-11-24,5,presidentialism,0,0,,
420,Gambia,1966,parliament,LH,1,0,1966-05-17,1966-05-17,5,parliamentarism,0,0,,
420,Gambia,1972,parliament,LH,1,0,1972-03-29,1972-03-29,5,parliamentarism,0,0,,
420,Gambia,1977,parliament,LH,1,0,1977-04-04,1977-04-04,5,parliamentarism,0,0,,
420,Gambia,1982,parliament,LH,1,0,1982-05-04,1982-05-04,5,parliamentarism,0,0,,
420,Gambia,1987,parliament,LH,1,0,1987-03-11,1987-03-11,5,presidentialism,0,0,,
420,Gambia,1992,parliament,LH,1,0,1992-04-29,1992-04-29,5,presidentialism,0,0,,
420,Gambia,1997,parliament,LH,2,1,1996-12-11,1997-01-02,5,presidentialism,5,0,,
420,Gambia,2002,parliament,LH,1,0,2002-01-17,2002-01-17,5,presidentialism,0,0,,
420,Gambia,2007,parliament,LH,1,0,2007-01-25,2007-01-25,5,presidentialism,0,0,,
420,Gambia,2012,parliament,LH,1,0,2012-03-29,2012-03-29,5,presidentialism,0,0,,
420,Gambia,2017,parliament,LH,1,0,2017-04-06,2017-04-06,5,presidentialism,0,0,,
420,Gambia,2022,parliament,LH,1,0,2022-04-09,2022-04-09,5,presidentialism,0,0,,
420,Gambia,1982,president,President,1,0,1982-05-04,1982-05-04,5,parliamentarism,0,0,,
420,Gambia,1987,president,President,1,0,1987-03-11,1987-03-11,5,presidentialism,0,0,,
420,Gambia,1992,president,President,1,0,1992-04-29,1992-04-29,5,presidentialism,0,0,,
420,Gambia,1996,president,President,3,NA,NA,1996-09-26,5,presidentialism,NA,1,0,0
420,Gambia,2001,president,President,1,0,2001-10-18,2001-10-18,5,presidentialism,0,0,,
420,Gambia,2006,president,President,1,0,2006-09-22,2006-09-22,5,presidentialism,0,0,,
420,Gambia,2011,president,President,1,0,2011-11-24,2011-11-24,5,presidentialism,0,0,,
420,Gambia,2016,president,President,1,0,2016-12-01,2016-12-01,5,presidentialism,0,0,,
420,Gambia,2021,president,President,1,0,2021-12-04,2021-12-04,5,presidentialism,0,0,,
432,Mali,1964,parliament,LH,1,0,1964-04-12,1964-04-12,4,parliamentarism,0,0,,
432,Mali,1979,parliament,LH,3,NA,NA,1979-06-19,4,presidentialism,NA,1,0,0
432,Mali,1982,parliament,LH,2,-1,1983-06-19,1982-06-13,4,presidentialism,5,0,,
432,Mali,1985,parliament,LH,1,0,1985-06-09,1985-06-09,4,presidentialism,0,0,,
432,Mali,1988,parliament,LH,1,0,1988-06-26,1988-06-26,4,presidentialism,0,0,,
432,Mali,1992,parliament,LH,3,NA,NA,1992-02-23,4,presidentialism,NA,1,0,0
432,Mali,1997,parliament,LH,1,0,1997-04-13,1997-04-13,5,presidentialism,0,0,,
432,Mali,2002,parliament,LH,1,0,2002-07-14,2002-07-14,5,presidentialism,0,0,,
432,Mali,2007,parliament,LH,1,0,2007-07-01,2007-07-01,5,presidentialism,0,0,,
432,Mali,2013,parliament,LH,2,1,2012-07-01,2013-11-24,5,presidentialism,1,0,,
432,Mali,2020,parliament,LH,2,1,2018-11-25,2020-03-29,5,presidentialism,5,0,,
432,Mali,1979,president,President,3,NA,NA,1979-06-19,4,presidentialism,NA,1,0,0
432,Mali,1985,president,President,2,1,1984-06-19,1985-06-09,4,presidentialism,5,0,,
432,Mali,1992,president,President,3,NA,NA,1992-04-12,4,presidentialism,NA,1,0,0
432,Mali,1997,president,President,3,NA,NA,1997-05-11,5,presidentialism,NA,1,0,0
432,Mali,2002,president,President,1,0,2002-04-28,2002-04-28,5,presidentialism,0,0,,
432,Mali,2007,president,President,1,0,2007-04-29,2007-04-29,5,presidentialism,0,0,,
432,Mali,2013,president,President,2,1,2012-04-29,2013-07-28,5,presidentialism,1,0,,
432,Mali,2018,president,President,1,0,2018-07-29,2018-07-29,5,presidentialism,0,0,,
433,Senegal,1963,parliament,LH,3,NA,NA,1963-12-01,4,presidentialism,NA,1,0,0
433,Senegal,1968,parliament,LH,1,0,1968-02-25,1968-02-25,4,presidentialism,0,0,,
433,Senegal,1973,parliament,LH,1,0,1973-01-28,1973-01-28,4,presidentialism,0,0,,
433,Senegal,1978,parliament,LH,1,0,1978-02-26,1978-02-26,4,presidentialism,0,0,,
433,Senegal,1983,parliament,LH,1,0,1983-02-27,1983-02-27,4,presidentialism,0,0,,
433,Senegal,1988,parliament,LH,1,0,1988-02-28,1988-02-28,4,presidentialism,0,0,,
433,Senegal,1993,parliament,LH,1,0,1993-05-09,1993-05-09,5,presidentialism,0,0,,
433,Senegal,1998,parliament,LH,1,0,1998-05-24,1998-05-24,5,presidentialism,0,0,,
433,Senegal,2001,parliament,LH,2,-1,2003-05-24,2001-04-29,5,presidentialism,5,0,,
433,Senegal,2007,parliament,LH,2,1,2006-04-29,2007-06-03,5,presidentialism,5,0,,
433,Senegal,2012,parliament,LH,1,0,2012-07-01,2012-07-01,5,presidentialism,0,0,,
433,Senegal,2017,parliament,LH,1,0,2017-07-30,2017-07-30,5,presidentialism,0,0,,
433,Senegal,2022,parliament,LH,1,0,2022-07-31,2022-07-31,5,presidentialism,0,0,,
433,Senegal,1963,president,President,3,NA,NA,1963-12-01,5,presidentialism,NA,1,0,0
433,Senegal,1968,president,President,1,0,1968-02-25,1968-02-25,5,presidentialism,0,0,,
433,Senegal,1973,president,President,1,0,1973-01-28,1973-01-28,5,presidentialism,0,0,,
433,Senegal,1978,president,President,1,0,1978-02-26,1978-02-26,5,presidentialism,0,0,,
433,Senegal,1983,president,President,1,0,1983-02-27,1983-02-27,5,presidentialism,0,0,,
433,Senegal,1988,president,President,1,0,1988-02-28,1988-02-28,5,presidentialism,0,0,,
433,Senegal,1993,president,President,1,0,1993-02-21,1993-02-21,5,presidentialism,0,0,,
433,Senegal,2000,president,President,1,0,2000-02-27,2000-02-27,7,presidentialism,0,0,,
433,Senegal,2007,president,President,1,0,2007-02-25,2007-02-25,7,presidentialism,0,0,,
433,Senegal,2012,president,President,1,0,2012-02-26,2012-02-26,7,presidentialism,0,0,,
433,Senegal,2019,president,President,1,0,2017-07-30,2019-02-24,7,presidentialism,0,0,,
434,Benin,1960,parliament,LH,1,0,1960-12-11,1960-12-11,5,presidentialism,0,0,,
434,Benin,1964,parliament,LH,2,-1,1965-12-11,1964-01-19,5,presidentialism,1,0,,
434,Benin,1968,parliament,LH,3,NA,NA,1968-05-05,5,presidentialism,NA,1,0,0
434,Benin,1979,parliament,LH,1,0,1979-11-20,1979-11-20,5,presidentialism,0,0,,
434,Benin,1984,parliament,LH,2,1,1982-11-20,1984-06-10,5,parliamentarism,5,0,,
434,Benin,1989,parliament,LH,1,0,1989-06-18,1989-06-18,5,parliamentarism,0,0,,
434,Benin,1991,parliament,LH,3,NA,NA,1991-02-17,4,presidentialism,NA,1,0,0
434,Benin,1995,parliament,LH,2,1,1995-02-05,1995-03-28,4,presidentialism,5,0,,
434,Benin,1999,parliament,LH,2,1,1999-03-28,1999-03-30,4,presidentialism,5,0,,
434,Benin,2003,parliament,LH,1,0,2003-03-30,2003-03-30,4,presidentialism,0,0,,
434,Benin,2007,parliament,LH,2,1,2007-03-25,2007-03-31,4,presidentialism,5,0,,
434,Benin,2011,parliament,LH,2,1,2011-04-17,2011-04-30,4,presidentialism,5,0,,
434,Benin,2015,parliament,LH,1,0,2015-04-26,2015-04-26,4,presidentialism,0,0,,
434,Benin,2019,parliament,LH,1,0,2019-04-28,2019-04-28,4,presidentialism,0,0,,
434,Benin,1960,president,President,3,NA,NA,1960-12-11,5,presidentialism,NA,1,0,0
434,Benin,1964,president,President,3,NA,NA,1964-01-19,5,presidentialism,NA,1,0,0
434,Benin,1968,president,President,3,NA,NA,1968-05-05,5,presidentialism,NA,1,0,0
434,Benin,1970,president,President,3,NA,NA,1970-03-09,5,presidentialism,NA,1,0,0
434,Benin,1991,president,President,3,NA,NA,1991-03-10,5,presidentialism,NA,1,0,0
434,Benin,1996,president,President,1,0,1996-03-03,1996-03-03,5,presidentialism,0,0,,
434,Benin,2001,president,President,1,0,2001-03-04,2001-03-04,5,presidentialism,0,0,,
434,Benin,2006,president,President,1,0,2006-03-05,2006-03-05,5,presidentialism,0,0,,
434,Benin,2011,president,President,2,1,2011-02-27,2011-03-13,5,presidentialism,5,0,,
434,Benin,2016,president,President,2,1,2016-02-28,2016-03-06,5,presidentialism,5,0,,
434,Benin,2021,president,President,1,0,2021-04-11,2021-04-11,5,presidentialism,0,0,,
435,Mauritania,1965,parliament,LH,1,0,1965-05-09,1965-05-09,5,presidentialism,0,0,,
435,Mauritania,1971,parliament,LH,2,1,1970-05-09,1971-08-08,5,presidentialism,5,0,,
435,Mauritania,1975,parliament,LH,2,-1,1976-08-08,1975-10-26,5,presidentialism,5,0,,
435,Mauritania,1976,parliament,LH,2,-1,1980-10-26,1976-08-08,5,presidentialism,5,0,,
435,Mauritania,1992,parliament,LH,3,NA,NA,1992-03-06,5,presidentialism,NA,1,0,0
435,Mauritania,1996,parliament,LH,2,-1,1997-03-06,1996-10-11,5,presidentialism,5,0,,
435,Mauritania,2001,parliament,LH,1,0,2001-10-19,2001-10-19,5,presidentialism,0,0,,
435,Mauritania,2006,parliament,LH,3,NA,NA,2006-11-19,5,presidentialism,NA,1,0,0
435,Mauritania,2013,parliament,LH,2,1,2011-10-01,2013-11-23,5,presidentialism,5,0,,
435,Mauritania,2018,parliament,LH,1,0,2018-09-01,2018-09-01,5,presidentialism,0,0,,
435,Mauritania,1961,president,President,3,NA,NA,1961-08-20,5,presidentialism,NA,1,0,0
435,Mauritania,1966,president,President,1,0,1966-08-07,1966-08-07,5,presidentialism,0,0,,
435,Mauritania,1971,president,President,1,0,1971-08-08,1971-08-08,5,presidentialism,0,0,,
435,Mauritania,1976,president,President,1,0,1976-08-08,1976-08-08,5,presidentialism,0,0,,
435,Mauritania,1992,president,President,3,NA,NA,1992-01-24,6,presidentialism,NA,1,0,0
435,Mauritania,1997,president,President,2,-1,1998-01-24,1997-12-12,6,presidentialism,5,0,,
435,Mauritania,2003,president,President,1,0,2003-11-07,2003-11-07,6,presidentialism,0,0,,
435,Mauritania,2007,president,President,2,-1,2009-11-07,2007-03-11,5,presidentialism,NA,1,,0
435,Mauritania,2009,president,President,2,-1,2012-03-11,2009-07-18,5,presidentialism,1,0,,
435,Mauritania,2014,president,President,1,0,2014-06-21,2014-06-21,5,presidentialism,0,0,,
435,Mauritania,2019,president,President,1,0,2019-06-22,2019-06-22,5,presidentialism,0,0,,
436,Niger,1965,parliament,LH,2,1,1963-12-14,1965-10-21,5,presidentialism,5,0,,
436,Niger,1970,parliament,LH,1,0,1970-10-22,1970-10-22,5,presidentialism,0,0,,
436,Niger,1989,parliament,LH,3,NA,NA,1989-12-10,5,parliamentarism,NA,1,0,0
436,Niger,1993,parliament,LH,2,-1,1994-12-10,1993-02-14,5,parliamentarism,5,0,,
436,Niger,1995,parliament,LH,2,-1,1998-02-14,1995-01-12,5,presidentialism,5,0,,
436,Niger,1996,parliament,LH,2,-1,2000-01-12,1996-11-23,5,presidentialism,1,0,,
436,Niger,1999,parliament,LH,2,-1,2001-11-23,1999-11-24,5,presidentialism,1,0,,
436,Niger,2004,parliament,LH,1,0,2004-12-04,2004-12-04,5,presidentialism,0,0,,
436,Niger,2009,parliament,LH,2,-1,2009-12-04,2009-10-20,5,presidentialism,5,0,,
436,Niger,2011,parliament,LH,2,-1,2014-10-20,2011-01-31,5,presidentialism,1,0,,
436,Niger,2016,parliament,LH,1,0,2016-02-21,2016-02-21,5,presidentialism,0,0,,
436,Niger,2020,parliament,LH,2,-1,2021-02-21,2020-12-27,5,presidentialism,NA,1,,0
436,Niger,1965,president,President,1,0,1965-09-30,1965-09-30,5,presidentialism,0,0,,
436,Niger,1970,president,President,1,0,1970-10-01,1970-10-01,5,presidentialism,0,0,,
436,Niger,1989,president,President,3,NA,NA,1989-12-10,5,parliamentarism,NA,1,0,0
436,Niger,1993,president,President,2,-1,1994-12-10,1993-02-27,7,parliamentarism,5,0,,
436,Niger,1996,president,President,2,-1,1998-03-27,1996-07-07,5,presidentialism,NA,1,,0
436,Niger,1999,president,President,3,NA,NA,1999-10-17,5,presidentialism,NA,1,0,0
436,Niger,2004,president,President,1,0,2004-11-16,2004-11-16,5,presidentialism,0,0,,
436,Niger,2011,president,President,2,1,2009-12-04,2011-01-31,5,presidentialism,5,0,,
436,Niger,2016,president,President,1,0,2016-02-21,2016-02-21,5,presidentialism,0,0,,
436,Niger,2020,president,President,2,-1,2021-02-21,2020-12-27,5,presidentialism,NA,1,,0
437,Ivory Coast,1960,parliament,LH,1,0,1960-11-27,1960-11-27,5,presidentialism,0,0,,
437,Ivory Coast,1965,parliament,LH,1,0,1965-11-07,1965-11-07,5,presidentialism,0,0,,
437,Ivory Coast,1970,parliament,LH,1,0,1970-11-29,1970-11-29,5,presidentialism,0,0,,
437,Ivory Coast,1975,parliament,LH,1,0,1975-11-16,1975-11-16,5,presidentialism,0,0,,
437,Ivory Coast,1980,parliament,LH,1,0,1980-11-09,1980-11-09,5,presidentialism,0,0,,
437,Ivory Coast,1985,parliament,LH,1,0,1985-11-10,1985-11-10,5,presidentialism,0,0,,
437,Ivory Coast,1990,parliament,LH,1,0,1990-11-25,1990-11-25,5,presidentialism,0,0,,
437,Ivory Coast,1995,parliament,LH,1,0,1995-11-26,1995-11-26,5,presidentialism,0,0,,
437,Ivory Coast,2000,parliament,LH,1,0,2000-12-10,2000-12-10,5,presidentialism,0,0,,
437,Ivory Coast,2011,parliament,LH,3,NA,NA,2011-12-11,5,presidentialism,NA,1,0,0
437,Ivory Coast,2016,parliament,LH,1,0,2016-12-18,2016-12-18,5,presidentialism,0,0,,
437,Ivory Coast,2021,parliament,LH,2,-1,2021-12-18,2021-03-06,5,presidentialism,NA,1,,0
437,Ivory Coast,1960,president,President,1,0,1960-11-27,1960-11-27,5,presidentialism,0,0,,
437,Ivory Coast,1965,president,President,1,0,1965-11-07,1965-11-07,5,presidentialism,0,0,,
437,Ivory Coast,1970,president,President,1,0,1970-11-27,1970-11-27,5,presidentialism,0,0,,
437,Ivory Coast,1975,president,President,1,0,1975-11-16,1975-11-16,5,presidentialism,0,0,,
437,Ivory Coast,1980,president,President,1,0,1980-10-12,1980-10-12,5,presidentialism,0,0,,
437,Ivory Coast,1985,president,President,1,0,1985-10-27,1985-10-27,5,presidentialism,0,0,,
437,Ivory Coast,1990,president,President,1,0,1990-10-28,1990-10-28,5,presidentialism,0,0,,
437,Ivory Coast,1995,president,President,1,0,1995-10-22,1995-10-22,5,presidentialism,0,0,,
437,Ivory Coast,2000,president,President,2,1,2000-09-17,2000-10-22,5,presidentialism,NA,1,,0
437,Ivory Coast,2010,president,President,2,1,2005-10-22,2010-10-31,5,presidentialism,4,0,,
437,Ivory Coast,2015,president,President,1,0,2015-10-25,2015-10-25,5,presidentialism,0,0,,
437,Ivory Coast,2020,president,President,1,0,2020-10-31,2020-10-31,5,presidentialism,0,0,,
438,Guinea,1963,parliament,LH,1,0,1963-01-01,1963-01-01,5,presidentialism,0,0,,
438,Guinea,1968,parliament,LH,1,0,1968-01-01,1968-01-01,5,presidentialism,0,0,,
438,Guinea,1974,parliament,LH,1,0,1974-12-27,1974-12-27,5,presidentialism,0,0,,
438,Guinea,1980,parliament,LH,2,1,1979-12-27,1980-01-27,5,presidentialism,5,0,,
438,Guinea,1995,parliament,LH,3,NA,NA,1995-06-11,5,presidentialism,NA,1,0,0
438,Guinea,2002,parliament,LH,2,1,2000-06-11,2002-06-30,5,presidentialism,5,0,,
438,Guinea,2013,parliament,LH,2,1,2007-06-30,2013-09-28,5,presidentialism,5,0,,
438,Guinea,2020,parliament,LH,2,1,2019-01-12,2020-03-22,5,presidentialism,5,0,,
438,Guinea,2022,parliament,LH,2,-1,2025-03-22,2022-11-20,5,presidentialism,5,0,,
438,Guinea,1961,president,President,3,NA,NA,1961-01-27,7,presidentialism,NA,1,0,0
438,Guinea,1968,president,President,1,0,1968-01-01,1968-01-01,7,presidentialism,0,0,,
438,Guinea,1974,president,President,1,0,1975-01-01,1974-12-27,7,presidentialism,0,0,,
438,Guinea,1982,president,President,2,1,1981-12-27,1982-05-09,7,presidentialism,5,0,,
438,Guinea,1993,president,President,2,1,1989-05-09,1993-12-19,5,presidentialism,NA,1,,0
438,Guinea,1998,president,President,1,0,1998-12-14,1998-12-14,5,presidentialism,0,0,,
438,Guinea,2003,president,President,1,0,2003-12-21,2003-12-21,5,presidentialism,0,0,,
438,Guinea,2010,president,President,1,0,2010-06-27,2010-06-27,5,presidentialism,0,0,,
438,Guinea,2015,president,President,1,0,2015-10-11,2015-10-11,5,presidentialism,0,0,,
438,Guinea,2020,president,President,1,0,2020-10-18,2020-10-18,5,presidentialism,0,0,,
438,Guinea,2022,president,President,2,-1,2025-03-22,2022-11-20,5,presidentialism,0,0,,
439,Burkina Faso,1965,parliament,LH,1,0,1965-11-07,1965-11-07,5,presidentialism,0,0,,
439,Burkina Faso,1970,parliament,LH,1,0,1970-12-20,1970-12-20,5,presidentialism,0,0,,
439,Burkina Faso,1978,parliament,LH,3,NA,NA,1978-04-30,5,presidentialism,NA,1,0,0
439,Burkina Faso,1992,parliament,LH,2,1,1992-01-12,1992-05-24,5,presidentialism,5,0,,
439,Burkina Faso,1997,parliament,LH,1,0,1997-05-11,1997-05-11,5,presidentialism,0,0,,
439,Burkina Faso,2002,parliament,LH,2,1,2002-04-28,2002-05-05,5,presidentialism,5,0,,
